110367.940: [Full GC [PSYoungGen: 2599424K->317675K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5773795K(8126720K) [PSPermGen: 71927K->71927K(72384K)], 19.4669110 secs] [Times: user=18.66 sys=0.80, real=19.46 secs] 
110398.809: [Full GC [PSYoungGen: 2599424K->463269K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5919390K(8126720K) [PSPermGen: 72098K->72098K(72320K)], 19.8700460 secs] [Times: user=19.04 sys=0.83, real=19.87 secs] 
110424.845: [Full GC [PSYoungGen: 2599424K->486150K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5942270K(8126720K) [PSPermGen: 72211K->71721K(72192K)], 20.7180320 secs] [Times: user=19.91 sys=0.80, real=20.71 secs] 
110468.464: [Full GC [PSYoungGen: 2599424K->454930K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5911051K(8126720K) [PSPermGen: 71806K->71806K(72256K)], 20.1044510 secs] [Times: user=19.27 sys=0.84, real=20.10 secs] 
110497.608: [Full GC [PSYoungGen: 2599424K->666078K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->6122199K(8126720K) [PSPermGen: 72002K->72002K(72256K)], 21.0448680 secs] [Times: user=20.26 sys=0.78, real=21.04 secs] 
110539.724: [Full GC [PSYoungGen: 2599424K->392529K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5848649K(8126720K) [PSPermGen: 72082K->72082K(72320K)], 19.7434050 secs] [Times: user=18.93 sys=0.80, real=19.74 secs] 
110566.748: [Full GC [PSYoungGen: 2599424K->516533K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5972653K(8126720K) [PSPermGen: 72221K->71725K(72256K)], 20.9238180 secs] [Times: user=20.09 sys=0.83, real=20.92 secs] 
110604.889: [Full GC [PSYoungGen: 2599424K->487437K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->5943557K(8126720K) [PSPermGen: 71917K->71917K(72192K)], 21.6336710 secs] [Times: user=19.56 sys=2.07, real=21.63 secs] 
110631.385: [Full GC [PSYoungGen: 2592410K->821326K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8048530K->6277447K(8126720K) [PSPermGen: 72015K->72015K(72256K)], 21.2848790 secs] [Times: user=20.50 sys=0.78, real=21.29 secs] 
110683.207: [Full GC [PSYoungGen: 2599424K->703879K(2665344K)] [PSOldGen: 5456120K->5456120K(5461376K)] 8055544K->6159999K(8126720K) [PSPermGen: 72139K->72139K(72384K)], 20.5752650 secs] [Times: user=19.74 sys=0.83, real=20.57 secs] 
110722.343: [Full GC [PSYoungGen: 2599424K->322937K(2665344K)] [PSOldGen: 5456120K->5456119K(5461376K)] 8055544K->5779057K(8126720K) [PSPermGen: 72282K->71543K(71808K)], 20.1831960 secs] [Times: user=19.36 sys=0.82, real=20.18 secs] 
110762.935: [Full GC [PSYoungGen: 2599424K->632721K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6088841K(8126720K) [PSPermGen: 71718K->71718K(72512K)], 20.6631900 secs] [Times: user=19.84 sys=0.81, real=20.66 secs] 
110804.274: [Full GC [PSYoungGen: 2599424K->743977K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6200097K(8126720K) [PSPermGen: 71817K->71817K(72320K)], 20.7562720 secs] [Times: user=19.97 sys=0.78, real=20.75 secs] 
110857.131: [Full GC [PSYoungGen: 2599424K->388815K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5844935K(8126720K) [PSPermGen: 71973K->71973K(72192K)], 19.4954850 secs] [Times: user=18.71 sys=0.79, real=19.49 secs] 
110881.566: [Full GC [PSYoungGen: 2599424K->460755K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5916874K(8126720K) [PSPermGen: 72217K->71543K(71872K)], 20.8945180 secs] [Times: user=20.08 sys=0.81, real=20.89 secs] 
110924.162: [Full GC [PSYoungGen: 2599424K->699293K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6155413K(8126720K) [PSPermGen: 71601K->71601K(72448K)], 20.6878900 secs] [Times: user=19.87 sys=0.82, real=20.68 secs] 
110970.125: [Full GC [PSYoungGen: 2599424K->401476K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5857596K(8126720K) [PSPermGen: 71731K->71731K(72256K)], 19.7064270 secs] [Times: user=18.93 sys=0.78, real=19.71 secs] 
111023.778: [Full GC [PSYoungGen: 2599424K->286864K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5742984K(8126720K) [PSPermGen: 71851K->71851K(72384K)], 19.5933880 secs] [Times: user=18.80 sys=0.78, real=19.59 secs] 
111053.121: [Full GC [PSYoungGen: 2599424K->284287K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5740407K(8126720K) [PSPermGen: 72024K->71543K(71808K)], 20.2345410 secs] [Times: user=19.40 sys=0.83, real=20.23 secs] 
111077.520: [Full GC [PSYoungGen: 2599424K->639527K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6095647K(8126720K) [PSPermGen: 71750K->71750K(72320K)], 20.7728360 secs] [Times: user=19.99 sys=0.78, real=20.77 secs] 
111118.005: [Full GC [PSYoungGen: 2599424K->821125K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6277245K(8126720K) [PSPermGen: 71801K->71801K(72384K)], 21.0648780 secs] [Times: user=20.27 sys=0.79, real=21.06 secs] 
111169.842: [Full GC [PSYoungGen: 2599424K->246207K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5702327K(8126720K) [PSPermGen: 71834K->71834K(72384K)], 19.0155460 secs] [Times: user=18.23 sys=0.78, real=19.01 secs] 
111198.241: [Full GC [PSYoungGen: 2599424K->346757K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5802876K(8126720K) [PSPermGen: 72060K->71540K(71872K)], 22.6685050 secs] [Times: user=20.53 sys=2.14, real=22.66 secs] 
111227.557: [Full GC [PSYoungGen: 2599424K->723623K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6179742K(8126720K) [PSPermGen: 71640K->71640K(72448K)], 21.3417290 secs] [Times: user=20.55 sys=0.78, real=21.34 secs] 
111289.599: [Full GC [PSYoungGen: 2599424K->730655K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->6186774K(8126720K) [PSPermGen: 71759K->71759K(72320K)], 20.8037180 secs] [Times: user=20.02 sys=0.78, real=20.80 secs] 
111337.552: [Full GC [PSYoungGen: 2599424K->309221K(2665344K)] [PSOldGen: 5456119K->5456119K(5461376K)] 8055543K->5765340K(8126720K) [PSPermGen: 71818K->71818K(72384K)], 19.1263260 secs] [Times: user=18.36 sys=0.77, real=19.12 secs] 
111371.667: [Full GC [PSYoungGen: 2599424K->323580K(2665344K)] [PSOldGen: 5456119K->5456118K(5461376K)] 8055543K->5779699K(8126720K) [PSPermGen: 71978K->71540K(71808K)], 20.4516820 secs] [Times: user=19.71 sys=0.74, real=20.44 secs] 
111409.917: [Full GC [PSYoungGen: 2599424K->679382K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6135501K(8126720K) [PSPermGen: 71660K->71660K(72448K)], 20.5882760 secs] [Times: user=19.82 sys=0.76, real=20.59 secs] 
111465.870: [Full GC [PSYoungGen: 2599424K->587683K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6043802K(8126720K) [PSPermGen: 71771K->71771K(72256K)], 20.0623610 secs] [Times: user=19.27 sys=0.78, real=20.06 secs] 
111508.111: [Full GC [PSYoungGen: 2599424K->359973K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5816092K(8126720K) [PSPermGen: 71876K->71876K(72384K)], 19.8902540 secs] [Times: user=19.10 sys=0.77, real=19.89 secs] 
111545.737: [Full GC [PSYoungGen: 2599424K->392943K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5849062K(8126720K) [PSPermGen: 72050K->71540K(71808K)], 20.6133030 secs] [Times: user=19.75 sys=0.86, real=20.61 secs] 
111585.055: [Full GC [PSYoungGen: 2599424K->774970K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6231089K(8126720K) [PSPermGen: 71638K->71638K(71872K)], 20.7518070 secs] [Times: user=19.94 sys=0.81, real=20.75 secs] 
111620.560: [Full GC [PSYoungGen: 2599424K->436477K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5892596K(8126720K) [PSPermGen: 71769K->71769K(72512K)], 19.5486120 secs] [Times: user=18.76 sys=0.79, real=19.55 secs] 
111653.946: [Full GC [PSYoungGen: 2599424K->680248K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6136366K(8126720K) [PSPermGen: 71882K->71882K(72384K)], 20.5441200 secs] [Times: user=19.75 sys=0.79, real=20.54 secs] 
111687.913: [Full GC [PSYoungGen: 2599424K->576463K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6032582K(8126720K) [PSPermGen: 72032K->71571K(71808K)], 20.9468450 secs] [Times: user=20.13 sys=0.80, real=20.95 secs] 
111720.968: [Full GC [PSYoungGen: 2599424K->658204K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6114323K(8126720K) [PSPermGen: 71655K->71655K(71872K)], 20.1175100 secs] [Times: user=19.33 sys=0.78, real=20.12 secs] 
111758.202: [Full GC [PSYoungGen: 2599424K->412780K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5868899K(8126720K) [PSPermGen: 71742K->71742K(72448K)], 19.7576300 secs] [Times: user=18.98 sys=0.76, real=19.76 secs] 
111783.656: [Full GC [PSYoungGen: 2599424K->722171K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6178290K(8126720K) [PSPermGen: 71887K->71887K(72384K)], 20.5798150 secs] [Times: user=19.80 sys=0.78, real=20.58 secs] 
111814.489: [Full GC [PSYoungGen: 2599424K->184649K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5640768K(8126720K) [PSPermGen: 71950K->71571K(71808K)], 21.3286630 secs] [Times: user=19.23 sys=2.09, real=21.33 secs] 
111840.004: [Full GC [PSYoungGen: 2599424K->423367K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5879485K(8126720K) [PSPermGen: 71765K->71765K(72320K)], 19.8932490 secs] [Times: user=19.11 sys=0.78, real=19.89 secs] 
111863.075: [Full GC [PSYoungGen: 2599424K->545446K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6001564K(8126720K) [PSPermGen: 71976K->71976K(72256K)], 20.7240870 secs] [Times: user=19.91 sys=0.80, real=20.72 secs] 
111886.093: [Full GC [PSYoungGen: 2599424K->620059K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6076177K(8126720K) [PSPermGen: 72032K->72032K(72320K)], 20.3818530 secs] [Times: user=19.57 sys=0.82, real=20.38 secs] 
111912.575: [Full GC [PSYoungGen: 2599424K->566215K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6022334K(8126720K) [PSPermGen: 72110K->71571K(72128K)], 21.3835390 secs] [Times: user=20.59 sys=0.78, real=21.38 secs] 
111941.129: [Full GC [PSYoungGen: 2599424K->722900K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->6179018K(8126720K) [PSPermGen: 71741K->71741K(72320K)], 20.4043790 secs] [Times: user=19.63 sys=0.77, real=20.40 secs] 
111968.723: [Full GC [PSYoungGen: 2597614K->766678K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8053732K->6222796K(8126720K) [PSPermGen: 71824K->71824K(72384K)], 20.7638990 secs] [Times: user=19.96 sys=0.79, real=20.76 secs] 
112002.002: [Full GC [PSYoungGen: 2599424K->468349K(2665344K)] [PSOldGen: 5456118K->5456118K(5461376K)] 8055542K->5924467K(8126720K) [PSPermGen: 71941K->71941K(72192K)], 19.7568890 secs] [Times: user=18.97 sys=0.77, real=19.75 secs] 
112026.083: [Full GC [PSYoungGen: 2599424K->607115K(2665344K)] [PSOldGen: 5456118K->5456112K(5461376K)] 8055542K->6063228K(8126720K) [PSPermGen: 72079K->71614K(72128K)], 21.4299660 secs] [Times: user=20.66 sys=0.76, real=21.43 secs] 
112057.361: [Full GC [PSYoungGen: 2599424K->541763K(2665344K)] [PSOldGen: 5456112K->5456112K(5461376K)] 8055536K->5997875K(8126720K) [PSPermGen: 71671K->71671K(72192K)], 20.1070730 secs] [Times: user=19.33 sys=0.77, real=20.10 secs] 
112091.269: [Full GC [PSYoungGen: 2599424K->490282K(2665344K)] [PSOldGen: 5456112K->5456112K(5461376K)] 8055536K->5946395K(8126720K) [PSPermGen: 71798K->71798K(72320K)], 19.5684800 secs] [Times: user=18.80 sys=0.77, real=19.56 secs] 
112119.819: [Full GC [PSYoungGen: 2599424K->668003K(2665344K)] [PSOldGen: 5456112K->5456112K(5461376K)] 8055536K->6124115K(8126720K) [PSPermGen: 71910K->71910K(72384K)], 20.4153540 secs] [Times: user=19.64 sys=0.78, real=20.42 secs] 
112151.455: [Full GC [PSYoungGen: 2599424K->329841K(2665344K)] [PSOldGen: 5456112K->5454641K(5461376K)] 8055536K->5784483K(8126720K) [PSPermGen: 72023K->71615K(71808K)], 20.0349770 secs] [Times: user=19.24 sys=0.79, real=20.03 secs] 
112197.739: [Full GC [PSYoungGen: 2599424K->642609K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->6097250K(8126720K) [PSPermGen: 71746K->71746K(72448K)], 20.4117950 secs] [Times: user=19.59 sys=0.81, real=20.41 secs] 
112250.007: [Full GC [PSYoungGen: 2599424K->247305K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->5701947K(8126720K) [PSPermGen: 71898K->71898K(72384K)], 19.2537420 secs] [Times: user=18.47 sys=0.77, real=19.25 secs] 
112281.791: [Full GC [PSYoungGen: 2599424K->606056K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->6060698K(8126720K) [PSPermGen: 72002K->72002K(72192K)], 20.4090350 secs] [Times: user=19.64 sys=0.77, real=20.41 secs] 
112355.013: [Full GC [PSYoungGen: 2599424K->318141K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->5772782K(8126720K) [PSPermGen: 72125K->71615K(72064K)], 20.0382370 secs] [Times: user=19.28 sys=0.76, real=20.04 secs] 
112395.887: [Full GC [PSYoungGen: 2599424K->362316K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->5816957K(8126720K) [PSPermGen: 71780K->71780K(72256K)], 22.3551150 secs] [Times: user=20.24 sys=2.12, real=22.35 secs] 
112454.392: [Full GC [PSYoungGen: 2599424K->572099K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->6026740K(8126720K) [PSPermGen: 71871K->71871K(72320K)], 20.2747950 secs] [Times: user=19.45 sys=0.83, real=20.27 secs] 
112530.671: [Full GC [PSYoungGen: 2599424K->393451K(2665344K)] [PSOldGen: 5454641K->5454641K(5461376K)] 8054065K->5848093K(8126720K) [PSPermGen: 72001K->72001K(72192K)], 19.6663210 secs] [Times: user=18.89 sys=0.77, real=19.67 secs] 
112586.505: [Full GC [PSYoungGen: 2599424K->271845K(2665344K)] [PSOldGen: 5454641K->5454640K(5461376K)] 8054065K->5726485K(8126720K) [PSPermGen: 72113K->71615K(72064K)], 20.1622250 secs] [Times: user=19.34 sys=0.81, real=20.16 secs] 
112621.392: [Full GC [PSYoungGen: 2599424K->309573K(2665344K)] [PSOldGen: 5454640K->5454640K(5461376K)] 8054064K->5764213K(8126720K) [PSPermGen: 71740K->71740K(72192K)], 19.7573330 secs] [Times: user=18.96 sys=0.80, real=19.76 secs] 
112658.112: [Full GC [PSYoungGen: 2599424K->411429K(2665344K)] [PSOldGen: 5454640K->5454640K(5461376K)] 8054064K->5866069K(8126720K) [PSPermGen: 71747K->71747K(72192K)], 19.3342040 secs] [Times: user=18.51 sys=0.82, real=19.33 secs] 
112691.557: [Full GC [PSYoungGen: 2599424K->189425K(2665344K)] [PSOldGen: 5454640K->5454640K(5461376K)] 8054064K->5644066K(8126720K) [PSPermGen: 71779K->71779K(72256K)], 18.8595280 secs] [Times: user=18.05 sys=0.81, real=18.85 secs] 
112722.418: [Full GC [PSYoungGen: 2599424K->285005K(2665344K)] [PSOldGen: 5454640K->5454639K(5461376K)] 8054064K->5739645K(8126720K) [PSPermGen: 71892K->71615K(72064K)], 20.0837060 secs] [Times: user=19.29 sys=0.79, real=20.08 secs] 
112775.380: [Full GC [PSYoungGen: 2599424K->163587K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5618227K(8126720K) [PSPermGen: 71622K->71622K(71872K)], 18.8249210 secs] [Times: user=18.01 sys=0.81, real=18.82 secs] 
112804.308: [Full GC [PSYoungGen: 2599424K->415506K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5870146K(8126720K) [PSPermGen: 71762K->71762K(72512K)], 19.6764570 secs] [Times: user=18.87 sys=0.80, real=19.67 secs] 
112855.067: [Full GC [PSYoungGen: 2599424K->432659K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5887299K(8126720K) [PSPermGen: 71765K->71765K(72512K)], 19.4290930 secs] [Times: user=18.65 sys=0.77, real=19.43 secs] 
112907.822: [Full GC [PSYoungGen: 2599424K->187709K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5642349K(8126720K) [PSPermGen: 71782K->71616K(71872K)], 19.5608000 secs] [Times: user=18.77 sys=0.78, real=19.56 secs] 
112935.287: [Full GC [PSYoungGen: 2599424K->464329K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5918969K(8126720K) [PSPermGen: 71748K->71748K(72512K)], 20.3788820 secs] [Times: user=19.54 sys=0.83, real=20.38 secs] 
112970.436: [Full GC [PSYoungGen: 2599424K->416085K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5870725K(8126720K) [PSPermGen: 71759K->71759K(72512K)], 19.4852510 secs] [Times: user=18.71 sys=0.78, real=19.49 secs] 
113007.028: [Full GC [PSYoungGen: 2599424K->475197K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5929837K(8126720K) [PSPermGen: 71795K->71795K(72512K)], 21.4517850 secs] [Times: user=19.35 sys=2.10, real=21.45 secs] 
113037.218: [Full GC [PSYoungGen: 2599424K->167796K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5622435K(8126720K) [PSPermGen: 71894K->71616K(71808K)], 21.0262010 secs] [Times: user=20.22 sys=0.80, real=21.02 secs] 
113066.584: [Full GC [PSYoungGen: 2599424K->271148K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5725787K(8126720K) [PSPermGen: 71762K->71762K(72512K)], 19.1026070 secs] [Times: user=18.29 sys=0.81, real=19.10 secs] 
113099.418: [Full GC [PSYoungGen: 2599424K->497527K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5952166K(8126720K) [PSPermGen: 71801K->71801K(72320K)], 20.1108380 secs] [Times: user=19.32 sys=0.79, real=20.10 secs] 
113128.582: [Full GC [PSYoungGen: 2599424K->597271K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->6051910K(8126720K) [PSPermGen: 71905K->71905K(72384K)], 20.2287620 secs] [Times: user=19.43 sys=0.79, real=20.22 secs] 
113161.919: [Full GC [PSYoungGen: 2599424K->470219K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5924859K(8126720K) [PSPermGen: 72016K->71616K(71872K)], 20.4520520 secs] [Times: user=19.68 sys=0.76, real=20.45 secs] 
113193.005: [Full GC [PSYoungGen: 2599424K->249451K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5704090K(8126720K) [PSPermGen: 71703K->71703K(72448K)], 19.2607740 secs] [Times: user=18.44 sys=0.82, real=19.26 secs] 
113216.856: [Full GC [PSYoungGen: 2599424K->596334K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->6050973K(8126720K) [PSPermGen: 71894K->71894K(72384K)], 21.0123340 secs] [Times: user=20.22 sys=0.79, real=21.01 secs] 
113248.959: [Full GC [PSYoungGen: 2599424K->461612K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5916252K(8126720K) [PSPermGen: 71944K->71944K(72192K)], 19.9370310 secs] [Times: user=19.15 sys=0.78, real=19.93 secs] 
113277.123: [Full GC [PSYoungGen: 2599424K->460842K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5915481K(8126720K) [PSPermGen: 72056K->71616K(72128K)], 20.6627670 secs] [Times: user=19.84 sys=0.81, real=20.66 secs] 
113309.159: [Full GC [PSYoungGen: 2599424K->378183K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5832822K(8126720K) [PSPermGen: 71673K->71673K(72128K)], 19.4280690 secs] [Times: user=18.63 sys=0.80, real=19.42 secs] 
113335.351: [Full GC [PSYoungGen: 2599424K->608084K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->6062723K(8126720K) [PSPermGen: 71750K->71750K(72192K)], 20.2623280 secs] [Times: user=19.48 sys=0.78, real=20.26 secs] 
113367.488: [Full GC [PSYoungGen: 2599424K->352085K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5806724K(8126720K) [PSPermGen: 71855K->71855K(72320K)], 19.2704640 secs] [Times: user=18.49 sys=0.78, real=19.26 secs] 
113398.407: [Full GC [PSYoungGen: 2599424K->180203K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5634843K(8126720K) [PSPermGen: 71900K->71616K(71808K)], 19.4189270 secs] [Times: user=18.59 sys=0.83, real=19.42 secs] 
113437.371: [Full GC [PSYoungGen: 2599424K->437716K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5892355K(8126720K) [PSPermGen: 71759K->71759K(72512K)], 19.9569380 secs] [Times: user=19.20 sys=0.76, real=19.95 secs] 
113504.928: [Full GC [PSYoungGen: 2599424K->307926K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5762566K(8126720K) [PSPermGen: 71812K->71812K(72512K)], 19.0227910 secs] [Times: user=18.20 sys=0.81, real=19.02 secs] 
113573.376: [Full GC [PSYoungGen: 2599424K->456881K(2665344K)] [PSOldGen: 5454639K->5454639K(5461376K)] 8054063K->5911520K(8126720K) [PSPermGen: 71930K->71930K(72384K)], 19.6630370 secs] [Times: user=18.86 sys=0.80, real=19.66 secs] 
113626.097: [Full GC [PSYoungGen: 2599424K->159844K(2665344K)] [PSOldGen: 5454639K->5452970K(5461376K)] 8054063K->5612815K(8126720K) [PSPermGen: 71937K->71616K(71872K)], 22.6849570 secs] [Times: user=20.62 sys=2.06, real=22.68 secs] 
113656.745: [Full GC [PSYoungGen: 2599424K->491073K(2665344K)] [PSOldGen: 5452970K->5452970K(5461376K)] 8052394K->5944043K(8126720K) [PSPermGen: 71767K->71767K(72512K)], 20.3179650 secs] [Times: user=19.56 sys=0.75, real=20.32 secs] 
113692.075: [Full GC [PSYoungGen: 2599424K->459551K(2665344K)] [PSOldGen: 5452970K->5452970K(5461376K)] 8052394K->5912521K(8126720K) [PSPermGen: 71777K->71777K(72512K)], 19.5618690 secs] [Times: user=18.78 sys=0.77, real=19.55 secs] 
113728.249: [Full GC [PSYoungGen: 2599424K->401677K(2665344K)] [PSOldGen: 5452970K->5452970K(5461376K)] 8052394K->5854648K(8126720K) [PSPermGen: 71782K->71782K(72512K)], 19.3947920 secs] [Times: user=18.57 sys=0.82, real=19.40 secs] 
113760.522: [Full GC [PSYoungGen: 2599424K->123563K(2665344K)] [PSOldGen: 5452970K->5452964K(5461376K)] 8052394K->5576527K(8126720K) [PSPermGen: 71820K->71616K(71808K)], 19.2822820 secs] [Times: user=18.53 sys=0.75, real=19.28 secs] 
113788.093: [Full GC [PSYoungGen: 2599424K->418451K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5871415K(8126720K) [PSPermGen: 71733K->71733K(72448K)], 19.7298510 secs] [Times: user=18.90 sys=0.82, real=19.73 secs] 
113824.593: [Full GC [PSYoungGen: 2599424K->416921K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5869885K(8126720K) [PSPermGen: 71734K->71734K(72448K)], 19.2994080 secs] [Times: user=18.52 sys=0.78, real=19.30 secs] 
113858.578: [Full GC [PSYoungGen: 2599424K->431405K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5884369K(8126720K) [PSPermGen: 71740K->71740K(72448K)], 19.5804370 secs] [Times: user=18.76 sys=0.82, real=19.58 secs] 
113894.555: [Full GC [PSYoungGen: 2599424K->181659K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5634623K(8126720K) [PSPermGen: 71740K->71585K(71808K)], 18.9927730 secs] [Times: user=18.22 sys=0.76, real=18.99 secs] 
113932.993: [Full GC [PSYoungGen: 2599424K->240338K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5693302K(8126720K) [PSPermGen: 71588K->71588K(71744K)], 18.7749760 secs] [Times: user=17.98 sys=0.79, real=18.77 secs] 
113959.987: [Full GC [PSYoungGen: 2599424K->439531K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5892495K(8126720K) [PSPermGen: 71737K->71737K(72256K)], 20.0139300 secs] [Times: user=19.22 sys=0.79, real=20.01 secs] 
113995.646: [Full GC [PSYoungGen: 2599424K->414607K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5867571K(8126720K) [PSPermGen: 71747K->71747K(72192K)], 19.5493680 secs] [Times: user=18.76 sys=0.79, real=19.55 secs] 
114034.755: [Full GC [PSYoungGen: 2599424K->287383K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5740347K(8126720K) [PSPermGen: 71747K->71585K(72064K)], 19.6723320 secs] [Times: user=18.88 sys=0.79, real=19.66 secs] 
114065.470: [Full GC [PSYoungGen: 2599424K->412508K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5865472K(8126720K) [PSPermGen: 71721K->71721K(72192K)], 19.4348740 secs] [Times: user=18.63 sys=0.79, real=19.44 secs] 
114116.191: [Full GC [PSYoungGen: 2599424K->433947K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5886911K(8126720K) [PSPermGen: 71729K->71729K(72192K)], 19.3612250 secs] [Times: user=18.57 sys=0.78, real=19.36 secs] 
114157.527: [Full GC [PSYoungGen: 2599424K->263618K(2665344K)] [PSOldGen: 5452964K->5452964K(5461376K)] 8052388K->5716582K(8126720K) [PSPermGen: 71730K->71730K(72192K)], 18.9771020 secs] [Times: user=18.15 sys=0.82, real=18.97 secs] 
